0.033333	9.133908
0.000000	5.724776
0.033333	9.133908
0.011111	4.233241
0.100000	12.373916
0.066667	9.788060
0.088889	11.036921
0.044444	8.339356
0.000000	5.724776
0.011111	4.233241


0.000000	5.157804
0.001010	5.230906
0.002020	5.304007
0.003030	5.377109
0.004040	5.450210
0.005051	5.523312
0.006061	5.596413
0.007071	5.669514
0.008081	5.742616
0.009091	5.815717
0.010101	5.888819
0.011111	5.961920
0.012121	6.035022
0.013131	6.108123
0.014141	6.181225
0.015152	6.254326
0.016162	6.327428
0.017172	6.400529
0.018182	6.473630
0.019192	6.546732
0.020202	6.619833
0.021212	6.692935
0.022222	6.766036
0.023232	6.839138
0.024242	6.912239
0.025253	6.985341
0.026263	7.058442
0.027273	7.131544
0.028283	7.204645
0.029293	7.277747
0.030303	7.350848
0.031313	7.423949
0.032323	7.497051
0.033333	7.570152
0.034343	7.643254
0.035354	7.716355
0.036364	7.789457
0.037374	7.862558
0.038384	7.935660
0.039394	8.008761
0.040404	8.081863
0.041414	8.154964
0.042424	8.228065
0.043434	8.301167
0.044444	8.374268
0.045455	8.447370
0.046465	8.520471
0.047475	8.593573
0.048485	8.666674
0.049495	8.739776
0.050505	8.812877
0.051515	8.885979
0.052525	8.959080
0.053535	9.032181
0.054545	9.105283
0.055556	9.178384
0.056566	9.251486
0.057576	9.324587
0.058586	9.397689
0.059596	9.470790
0.060606	9.543892
0.061616	9.616993
0.062626	9.690095
0.063636	9.763196
0.064646	9.836297
0.065657	9.909399
0.066667	9.982500
0.067677	10.055602
0.068687	10.128703
0.069697	10.201805
0.070707	10.274906
0.071717	10.348008
0.072727	10.421109
0.073737	10.494211
0.074747	10.567312
0.075758	10.640413
0.076768	10.713515
0.077778	10.786616
0.078788	10.859718
0.079798	10.932819
0.080808	11.005921
0.081818	11.079022
0.082828	11.152124
0.083838	11.225225
0.084848	11.298327
0.085859	11.371428
0.086869	11.444529
0.087879	11.517631
0.088889	11.590732
0.089899	11.663834
0.090909	11.736935
0.091919	11.810037
0.092929	11.883138
0.093939	11.956240
0.094949	12.029341
0.095960	12.102443
0.096970	12.175544
0.097980	12.248645
0.098990	12.321747
0.100000	12.394848


